Formula,temperature(K),seebeck_coefficient(μV/K),electrical_conductivity(S/m),thermal_conductivity(W/mK),power_factor(W/mK2),ZT,reference
MgAgSb0.985In0.015,500.0,183.09,77838.0,1.4492,0.0026092813962078,0.9002488946342119,https://doi.org/10.1021/cm5041826
MgAgSb0.985In0.015,550.0,165.45,96036.0,1.6732,0.0026288608932899995,0.8641366790040041,https://doi.org/10.1021/cm5041826
MgAgSb0.98In0.02,300.0,133.45,102583.0,1.4262,0.0021986,0.4589,https://doi.org/10.1021/cm5041826
MgAgSb0.98In0.02,350.0,146.0,81261.0,1.3426,0.001955,0.5068,https://doi.org/10.1021/cm5041826
MgAgSb0.98In0.02,400.0,160.73,68288.0,1.3082,0.001942,0.5918,https://doi.org/10.1021/cm5041826
MgAgSb0.98In0.02,450.0,175.09,64144.0,1.33607,0.002075,0.69589,https://doi.org/10.1021/cm5041826
MgAgSb0.98In0.02,500.0,175.27,71171.0,1.4468,0.0022945,0.7918,https://doi.org/10.1021/cm5041826
MgAgSb0.98In0.02,550.0,154.55,90450.0,1.6468,0.0022979,0.7658,https://doi.org/10.1021/cm5041826
MgAgSb0.995In0.005,300.0,163.1,64685.0,1.229,0.0017207251428499998,0.438,https://doi.org/10.1021/cm5041826
MgAgSb0.995In0.005,350.0,179.5,48545.0,1.095,0.00156413203625,0.516,https://doi.org/10.1021/cm5041826
MgAgSb0.995In0.005,400.0,195.45,41091.0,1.0279,0.0015697050664274998,0.638,https://doi.org/10.1021/cm5041826
MgAgSb0.995In0.005,450.0,204.9,41050.0,1.0164,0.0017234436105,0.8,https://doi.org/10.1021/cm5041826
MgAgSb0.995In0.005,500.0,202.36,46000.0,1.0459,0.0018836802016000001,0.941,https://doi.org/10.1021/cm5041826
MgAgSb0.995In0.005,550.0,182.73,54000.0,1.1148,0.0018030736566,0.9068,https://doi.org/10.1021/cm5041826
MgAgSb0.99In0.01,300.0,155.45,79820.0,1.146,0.0019288265535499997,0.5049284171596858,https://doi.org/10.1021/cm5041826
MgAgSb0.99In0.01,350.0,170.36,62523.0,0.9885,0.0018145756181808003,0.642490102542519,https://doi.org/10.1021/cm5041826
MgAgSb0.99In0.01,400.0,187.82,53273.0,0.9508,0.0018792771214051996,0.7906088016008412,https://doi.org/10.1021/cm5041826
MgAgSb0.99In0.01,450.0,200.72,51636.0,1.013,0.0020803379361024,0.933,https://doi.org/10.1021/cm5041826
MgAgSb0.99In0.01,500.0,202.73,57455.0,1.1508,0.0023613690663694996,1.0259684855620002,https://doi.org/10.1021/cm5041826
MgAgSb0.99In0.01,550.0,182.73,71091.0,1.352,0.0023737464689139,0.989,https://doi.org/10.1021/cm5041826
Rb7.88Au2.47Ge43.53,50.0,-4.242,94.88,1.344,1.70732423232e-09,6.35165265e-08,https://doi.org/10.1021/ic3024315
Rb7.88Au2.47Ge43.53,100.0,-6.11,196.23,1.583,7.3256779830000004e-09,4.6277182457359447e-07,https://doi.org/10.1021/ic3024315
Rb7.88Au2.47Ge43.53,150.0,-8.056,296.0,1.6923,1.9210144255999996e-08,1.7027250714412337e-06,https://doi.org/10.1021/ic3024315
Rb7.88Au2.47Ge43.53,200.0,-9.369,388.47,1.7692,3.4099182203670003e-08,3.854757201409677e-06,https://doi.org/10.1021/ic3024315
Rb7.88Au2.47Ge43.53,250.0,-11.14,471.0,1.8785,5.8450911600000003e-08,7.778934202821401e-06,https://doi.org/10.1021/ic3024315
Rb7.88Au2.47Ge43.53,300.0,-12.61,551.4,2.0769,8.767927193999998e-08,1.2664924446049395e-05,https://doi.org/10.1021/ic3024315
Cu2Zn0.2Fe0.8SnSe4,373.0,232.95,2645.0,1.7402,0.00014353278311249998,0.030765273015149117,https://doi.org/10.1021/ic402455x
Cu2Zn0.2Fe0.8SnSe4,473.0,238.15,2835.0,1.2756,0.0001607882227875,0.05962122089878292,https://doi.org/10.1021/ic402455x
Cu2Zn0.2Fe0.8SnSe4,573.0,245.38,3356.0,0.9331,0.00020206927180639996,0.12408712115000234,https://doi.org/10.1021/ic402455x
Cu2Zn0.2Fe0.8SnSe4,673.0,238.73,4134.0,0.7795,0.0002356049813286,0.20341520517530187,https://doi.org/10.1021/ic402455x
Cu2Zn0.2Fe0.8SnSe4,773.0,221.39,6210.0,0.6929,0.00030437403434099993,0.3395600065602439,https://doi.org/10.1021/ic402455x
Cu2Zn0.4Fe0.6SnSe4,373.0,215.9,3226.0,1.9213,0.00015037292506,0.02919330716045386,https://doi.org/10.1021/ic402455x
Cu2Zn0.4Fe0.6SnSe4,473.0,214.45,4302.0,1.4252,0.00019784382835499997,0.06566105165023506,https://doi.org/10.1021/ic402455x
Cu2Zn0.4Fe0.6SnSe4,573.0,220.81,5458.0,1.0591,0.0002661160121938,0.14397552165711208,https://doi.org/10.1021/ic402455x
Cu2Zn0.4Fe0.6SnSe4,673.0,231.2,6210.0,0.8583,0.0003319458624,0.2602814463418385,https://doi.org/10.1021/ic402455x
Cu2Zn0.4Fe0.6SnSe4,773.0,229.48,7136.0,0.7126,0.00037578939837439995,0.40764132043700696,https://doi.org/10.1021/ic402455x
Cu2Zn0.6Fe0.4SnSe4,373.0,263.87,86.92,2.488,6.052011600148001e-06,0.0009073152439128634,https://doi.org/10.1021/ic402455x
Cu2Zn0.6Fe0.4SnSe4,473.0,330.92,306.87,1.7598,3.3604734198768004e-05,0.00903229871349998,https://doi.org/10.1021/ic402455x
Cu2Zn0.6Fe0.4SnSe4,573.0,322.25,980.18,1.2835,0.00010178685336125,0.04544126760887904,https://doi.org/10.1021/ic402455x
Cu2Zn0.6Fe0.4SnSe4,673.0,299.13,2169.0,1.0276,0.00019407942371609996,0.12710729093123324,https://doi.org/10.1021/ic402455x
Cu2Zn0.6Fe0.4SnSe4,773.0,281.5,3670.0,0.8543,0.0002908190575,0.2631430778971088,https://doi.org/10.1021/ic402455x
Cu2Zn0.8Fe0.2SnSe4,373.0,281.03,26.67,2.5,2.1063395502029997e-06,0.0003142658608902876,https://doi.org/10.1021/ic402455x
Cu2Zn0.8Fe0.2SnSe4,473.0,360.12,155.35,1.539,2.014678447704e-05,0.006191961700870644,https://doi.org/10.1021/ic402455x
Cu2Zn0.8Fe0.2SnSe4,573.0,365.32,725.89,1.0394,9.6876337485136e-05,0.05340594706463626,https://doi.org/10.1021/ic402455x
Cu2Zn0.8Fe0.2SnSe4,673.0,339.37,1734.0,0.8071,0.00019970824262459998,0.166526635220364,https://doi.org/10.1021/ic402455x
Cu2Zn0.8Fe0.2SnSe4,773.0,313.22,2861.0,0.6693,0.0002806834643924,0.32417199757257614,https://doi.org/10.1021/ic402455x
CsNd2Ag3Te5,298.0,-32.57,83.82,0.5303,8.891666671799999e-08,4.996637126525363e-05,https://doi.org/10.1021/ic5007132
CsNd2Ag3Te5,385.0,32.87,126.5,0.4528,1.3667526785e-07,0.00011621019903323763,https://doi.org/10.1021/ic5007132
CsNd2Ag3Te5,462.0,135.78,195.6,0.3489,3.60612236304e-06,0.004775088941600688,https://doi.org/10.1021/ic5007132
CsNd2Ag3Te5,539.0,147.25,389.6,0.3112,8.44752635e-06,0.014631159070212082,https://doi.org/10.1021/ic5007132
CsNd2Ag3Te5,616.0,150.0,694.0,0.357,1.5615e-05,0.02694352941176471,https://doi.org/10.1021/ic5007132
CsNd2Ag3Te5,687.0,157.0,976.0,0.341,2.4057424e-05,0.048467596152492666,https://doi.org/10.1021/ic5007132
CsPr2Ag3Te5,298.0,-49.08,52.94,0.6466,1.2752432841599998e-07,5.8772424788072995e-05,https://doi.org/10.1021/ic5007132
CsPr2Ag3Te5,385.0,43.52,69.12,0.6545,1.3091261644800003e-07,7.700742144000002e-05,https://doi.org/10.1021/ic5007132
CsPr2Ag3Te5,462.0,133.94,98.53,0.6159,1.7676206723079999e-06,0.0013259307527298198,https://doi.org/10.1021/ic5007132
CsPr2Ag3Te5,539.0,141.74,169.0,0.523,3.3952484644000005e-06,0.003499118398301339,https://doi.org/10.1021/ic5007132
CsPr2Ag3Te5,616.0,156.42,434.0,0.439,1.0618771917599999e-05,0.014900144649753073,https://doi.org/10.1021/ic5007132
CsSm2Ag3Te5,298.0,-90.28,83.82,0.6625,6.831730994879999e-07,0.00030729899418479093,https://doi.org/10.1021/ic5007132
CsSm2Ag3Te5,385.0,58.8,88.24,0.6068,3.050845056e-07,0.00019356877827290703,https://doi.org/10.1021/ic5007132
CsSm2Ag3Te5,462.0,177.78,95.59,0.5213,3.021191577756e-06,0.0026775187203592404,https://doi.org/10.1021/ic5007132
CsSm2Ag3Te5,539.0,189.35,188.24,0.4827,6.7490482514e-06,0.007536227486025689,https://doi.org/10.1021/ic5007132
CsSm2Ag3Te5,616.0,197.69,358.52,0.4629,1.4011440618571999e-05,0.01864559823080655,https://doi.org/10.1021/ic5007132
CsTb2Ag3Te5,298.0,21.3,244.44,0.5337,1.1089998360000001e-07,6.192279391568297e-05,https://doi.org/10.1021/ic5007132
CsTb2Ag3Te5,385.0,61.93,272.59,0.5079,1.045471214491e-06,0.0007924914699331265,https://doi.org/10.1021/ic5007132
CsTb2Ag3Te5,462.0,115.6,281.5,0.405,3.7617858399999996e-06,0.004291222365629629,https://doi.org/10.1021/ic5007132
CsTb2Ag3Te5,539.0,173.7,345.2,0.375,1.0415267387999997e-05,0.014970210992351999,https://doi.org/10.1021/ic5007132
CsTb2Ag3Te5,616.0,179.0,473.3,0.403,1.51650053e-05,0.023180256240198514,https://doi.org/10.1021/ic5007132
CsTb2Ag3Te5,687.0,192.6,621.0,0.384,2.3035845959999997e-05,0.04121256816281249,https://doi.org/10.1021/ic5007132
Ag0.94CuSe,298.0,-88.54,196825.0,1.667,0.0015875,0.28378824235152966,https://doi.org/10.1021/ic502102e
Ag0.94CuSe,391.0,-14.65,59903.0,1.881,1.28565316175e-05,0.002672463510070441,https://doi.org/10.1021/ic502102e
Ag0.94CuSe,470.0,112.1,44930.0,1.241,0.0005646088013,0.257,https://doi.org/10.1021/ic502102e
Ag0.94CuSe,479.0,208.28,16210.0,0.563,0.000703198851664,0.6136,https://doi.org/10.1021/ic502102e
Ag0.94CuSe,549.0,202.6,20065.0,0.616,0.0008236032393999998,0.7340230169327921,https://doi.org/10.1021/ic502102e
Ag0.94CuSe,625.0,212.1,17589.0,0.593,0.0007912659654899999,0.8339649720594434,https://doi.org/10.1021/ic502102e
Ag0.94CuSe,694.0,220.4,14221.0,0.5988,0.0007781,0.87,https://doi.org/10.1021/ic502102e
Ag0.97CuSe,298.0,-98.1,179710.0,1.4647,0.0017294589530999997,0.3518664354637809,https://doi.org/10.1021/ic502102e
Ag0.97CuSe,391.0,-30.57,59903.0,2.1163,5.59808450847e-05,0.010342820218361151,https://doi.org/10.1021/ic502102e
Ag0.97CuSe,468.0,89.17,43509.0,1.67,0.0003459526287501,0.07,https://doi.org/10.1021/ic502102e
Ag0.97CuSe,479.0,190.44,14569.0,0.632,0.0005283796573584,0.4004649618270151,https://doi.org/10.1021/ic502102e
Ag0.97CuSe,557.0,204.46,15597.0,0.564,0.0006520152972852,0.6439229088437172,https://doi.org/10.1021/ic502102e
Ag0.97CuSe,629.0,211.5,14000.0,0.5698,0.0006262515,0.6913165909090909,https://doi.org/10.1021/ic502102e
AgCuSe,298.0,-74.56,89860.0,1.6607,0.000499549136896,0.08964029794364305,https://doi.org/10.1021/ic502102e
AgCuSe,382.0,-26.75,55856.0,1.9464,3.9968458999999996e-05,0.007844200235306206,https://doi.org/10.1021/ic502102e
AgCuSe,479.0,206.37,11232.0,0.483,0.0004783548957408,0.4743933645131329,https://doi.org/10.1021/ic502102e
AgCuSe,549.0,215.92,11513.0,0.5,0.0005367527124032,0.5893544782187135,https://doi.org/10.1021/ic502102e
AgCuSe,621.0,226.0,10130.0,0.53,0.00051,0.6062364631698113,https://doi.org/10.1021/ic502102e
AgCuSe,694.0,230.5,9100.0,0.529,0.000483485275,0.607,https://doi.org/10.1021/ic502102e
Ti0.95Al0.05O2,296.0,-238.95,2104.0,5.67,0.00012013230365999998,0.006271457122285713,https://doi.org/10.1021/jp302652c
Ti0.96Al0.04O2,296.0,-282.2,2112.0,5.72,0.00016819300607999997,0.008703694020923077,https://doi.org/10.1021/jp302652c
Ti0.97Al0.03O2,296.0,-322.67,2077.0,5.812,0.00021624878432530004,0.011013358596057949,https://doi.org/10.1021/jp302652c
Ti0.98Al0.02O2,296.0,-376.0,1990.0,5.875,0.00028133823999999997,0.01417465856,https://doi.org/10.1021/jp302652c
Ti0.995Al0.005O2,296.0,-439.53,1172.0,7.0,0.0002264147196948,0.0095741081470944,https://doi.org/10.1021/jp302652c
Ti0.99Al0.01O2,296.0,-414.77,1699.5,6.2376,0.00029237204285354997,0.013874266494268754,https://doi.org/10.1021/jp302652c
TiO2,296.0,-461.86,388.0,6.3015,8.276608792480001e-05,0.0038877667262938666,https://doi.org/10.1021/jp302652c
Ta0.84Ti0.16FeSb,304.0,105.0,409100.0,5.493,0.00452,0.24961579464773345,https://doi.org/10.1038/s41467-018-08223-5
Ta0.84Ti0.16FeSb,370.0,118.4,339300.0,5.168,0.00477,0.342,https://doi.org/10.1038/s41467-018-08223-5
Ta0.84Ti0.16FeSb,470.0,142.0,258200.0,4.74,0.0052063448,0.5162409400843881,https://doi.org/10.1038/s41467-018-08223-5
Ta0.84Ti0.16FeSb,570.0,165.5,202600.0,4.4,0.00554926465,0.7188820114772727,https://doi.org/10.1038/s41467-018-08223-5
Ta0.84Ti0.16FeSb,670.0,183.6,162953.0,4.135,0.00549297615888,0.8900348310639903,https://doi.org/10.1038/s41467-018-08223-5
Ta0.84Ti0.16FeSb,770.0,200.0,135000.0,3.913,0.0054,1.0647,https://doi.org/10.1038/s41467-018-08223-5
Ta0.84Ti0.16FeSb,870.0,212.7,114485.0,3.69,0.005179449085649999,1.2211709226329268,https://doi.org/10.1038/s41467-018-08223-5
Ta0.84Ti0.16FeSb,970.0,224.0,100700.0,3.522,0.0050527231999999995,1.3915790755252697,https://doi.org/10.1038/s41467-018-08223-5
Ta0.88Ti0.12FeSb,304.0,111.4,401150.0,5.977,0.005,0.25320221817232724,https://doi.org/10.1038/s41467-018-08223-5
Ta0.88Ti0.12FeSb,370.0,125.4,325500.0,5.45,0.00514,0.348,https://doi.org/10.1038/s41467-018-08223-5
Ta0.88Ti0.12FeSb,470.0,148.4,244011.0,4.95,0.00537374688816,0.513,https://doi.org/10.1038/s41467-018-08223-5
Ta0.88Ti0.12FeSb,570.0,172.0,185933.0,4.604,0.005500641872,0.6810090936229366,https://doi.org/10.1038/s41467-018-08223-5
Ta0.88Ti0.12FeSb,670.0,191.1,146657.0,4.31,0.00535579778097,0.836,https://doi.org/10.1038/s41467-018-08223-5
Ta0.88Ti0.12FeSb,770.0,206.7,119498.0,4.07,0.005105538905219999,0.968,https://doi.org/10.1038/s41467-018-08223-5
Ta0.88Ti0.12FeSb,870.0,220.0,100200.0,3.828,0.00484968,1.1022,https://doi.org/10.1038/s41467-018-08223-5
Ta0.88Ti0.12FeSb,970.0,231.0,86500.0,3.6575,0.00462,1.2241297894736842,https://doi.org/10.1038/s41467-018-08223-5
Ta0.92Ti0.08FeSb,304.0,135.0,277000.0,6.62,0.005048325,0.23182640483383685,https://doi.org/10.1038/s41467-018-08223-5
Ta0.92Ti0.08FeSb,370.0,150.0,234400.0,5.985,0.005274,0.331,https://doi.org/10.1038/s41467-018-08223-5
Ta0.92Ti0.08FeSb,470.0,174.2,182600.0,5.465,0.005541113863999999,0.4785,https://doi.org/10.1038/s41467-018-08223-5
Ta0.92Ti0.08FeSb,570.0,194.8,144600.0,5.05,0.005487141984,0.627,https://doi.org/10.1038/s41467-018-08223-5
Ta0.92Ti0.08FeSb,670.0,213.3,115950.0,4.708,0.005276,0.752,https://doi.org/10.1038/s41467-018-08223-5
Ta0.92Ti0.08FeSb,770.0,230.6,95550.0,4.45,0.005081001198,0.883,https://doi.org/10.1038/s41467-018-08223-5
Ta0.92Ti0.08FeSb,870.0,246.0,80100.0,4.18,0.004843,1.0088943760765552,https://doi.org/10.1038/s41467-018-08223-5
Ta0.92Ti0.08FeSb,970.0,258.0,69750.0,3.95,0.004622,1.1401402101265823,https://doi.org/10.1038/s41467-018-08223-5
Ta0.94Ti0.06FeSb,570.0,202.4,116800.0,5.03,0.00482,0.544,https://doi.org/10.1038/s41467-018-08223-5
Ta0.94Ti0.06FeSb,670.0,222.4,93500.0,4.667,0.00468,0.669,https://doi.org/10.1038/s41467-018-08223-5
Ta0.94Ti0.06FeSb,770.0,240.3,76500.0,4.365,0.00448,0.785,https://doi.org/10.1038/s41467-018-08223-5
Ta0.96Ti0.04FeSb,304.0,178.5,77700.0,6.92,0.002475696825,0.10875893566473988,https://doi.org/10.1038/s41467-018-08223-5
Ta0.96Ti0.04FeSb,370.0,194.48,80100.0,6.365,0.003,0.178,https://doi.org/10.1038/s41467-018-08223-5
Ta0.96Ti0.04FeSb,470.0,220.8,76039.0,5.703,0.0037071019929600007,0.3075,https://doi.org/10.1038/s41467-018-08223-5
Ta0.96Ti0.04FeSb,570.0,245.6,67300.0,5.195,0.004059492928,0.45,https://doi.org/10.1038/s41467-018-08223-5
Ta0.96Ti0.04FeSb,670.0,262.7,56925.0,4.82,0.00392846768325,0.546073308667531,https://doi.org/10.1038/s41467-018-08223-5
Ta0.96Ti0.04FeSb,970.0,299.0,36100.0,3.845,0.0032273761,0.8141885089726918,https://doi.org/10.1038/s41467-018-08223-5
Ta0.98Ti0.02FeSb,304.0,181.8,43600.0,8.52,0.001417,0.05141717787042255,https://doi.org/10.1038/s41467-018-08223-5
Ta0.98Ti0.02FeSb,370.0,207.6,49000.0,7.725,0.0021117902399999996,0.1011472347961165,https://doi.org/10.1038/s41467-018-08223-5
Ta0.98Ti0.02FeSb,470.0,237.0,51500.0,6.8045,0.002879,0.1998046359027114,https://doi.org/10.1038/s41467-018-08223-5
Ta0.98Ti0.02FeSb,570.0,263.0,46900.0,6.133,0.00322,0.30149924620903307,https://doi.org/10.1038/s41467-018-08223-5
Ta0.98Ti0.02FeSb,670.0,278.0,40700.0,5.593,0.00309848,0.375,https://doi.org/10.1038/s41467-018-08223-5
Ta0.98Ti0.02FeSb,770.0,298.0,34000.0,5.14,0.0030076,0.4523129805447471,https://doi.org/10.1038/s41467-018-08223-5
Ta0.98Ti0.02FeSb,870.0,305.5,29250.0,4.717,0.0027299098125,0.503,https://doi.org/10.1038/s41467-018-08223-5
Ta0.98Ti0.02FeSb,970.0,319.0,25300.0,4.38,0.0025745533,0.566,https://doi.org/10.1038/s41467-018-08223-5
TaFeSb,670.0,69.48,2908.0,5.475,1.4038283923199999e-05,0.0017179269823824658,https://doi.org/10.1038/s41467-018-08223-5
TaFeSb,770.0,98.0,3324.0,5.018,3.1923695999999996e-05,0.004898614172977283,https://doi.org/10.1038/s41467-018-08223-5
TaFeSb,870.0,114.3,4155.0,4.644,5.428295594999999e-05,0.010169287613372092,https://doi.org/10.1038/s41467-018-08223-5
TaFeSb,970.0,117.86,5817.0,4.4566,8.080382833320001e-05,0.01758733417475295,https://doi.org/10.1038/s41467-018-08223-5
Ca3Co2O6,373.0,227.0,17.0,7.43,8.75993e-07,4.397649919246299e-05,https://doi.org/10.1063/1.1622115
Ca3Co2O6,473.0,213.6,111.0,6.71,5.064370559999999e-06,0.0003569966132459016,https://doi.org/10.1063/1.1622115
Ca3Co2O6,573.0,174.0,630.0,6.0,1.907388e-05,0.0018215555399999999,https://doi.org/10.1063/1.1622115
Ca3Co2O6,673.0,157.0,2000.0,5.33,4.9298e-05,0.006224681801125704,https://doi.org/10.1063/1.1622115
Ca3Co2O6,773.0,146.0,4570.0,4.64,9.741412e-05,0.01622868852586207,https://doi.org/10.1063/1.1622115
Ca3Co2O6,873.0,142.0,8100.0,3.87,0.0001633284,0.03684384837209302,https://doi.org/10.1063/1.1622115
Ca3Co2O6,973.0,149.0,11111.0,3.17,0.00024667531099999997,0.0757145355214511,https://doi.org/10.1063/1.1622115
Ca3Co2O6,1073.0,160.0,13500.0,2.442,0.0003456,0.15185454545454544,https://doi.org/10.1063/1.1622115
Tl2GeTe3,323.0,201.0,2850.0,0.311,0.00011514285,0.117,https://doi.org/10.1063/1.2181427
Tl2GeTe3,373.0,212.0,3350.0,0.297,0.0001556,0.1916,https://doi.org/10.1063/1.2181427
Tl2GeTe3,423.0,227.5,3200.0,0.29,0.00016562,0.24157675862068967,https://doi.org/10.1063/1.2181427
Tl2GeTe3,473.0,234.5,3030.0,0.27,0.0001635,0.2918943570277777,https://doi.org/10.1063/1.2181427
Tl4PbTe3,373.0,46.53,53500.0,1.025,0.00011,0.04215070602921951,https://doi.org/10.1063/1.2181427
Tl4PbTe3,323.0,52.0,81800.0,1.2,0.00017,0.0609,https://doi.org/10.1063/1.2181427
Tl4PbTe3,423.0,67.0,39900.0,0.823,0.000175,0.0876,https://doi.org/10.1063/1.2181427
Tl4PbTe3,473.0,95.0,27500.0,0.73,0.0002481875,0.156,https://doi.org/10.1063/1.2181427
Tl4PbTe3,523.0,130.0,19900.0,0.634,0.000327,0.269,https://doi.org/10.1063/1.2181427
Tl4PbTe3,573.0,166.0,14500.0,0.545,0.000409,0.426,https://doi.org/10.1063/1.2181427
Tl4PbTe3,623.0,204.2,11200.0,0.521,0.0004670135679999999,0.5584442473397312,https://doi.org/10.1063/1.2181427
Tl4PbTe3,673.0,234.5,9800.0,0.494,0.000523,0.718,https://doi.org/10.1063/1.2181427
Tl4SnTe3,323.0,126.0,28700.0,0.52,0.00045564119999999997,0.272,https://doi.org/10.1063/1.2181427
Tl4SnTe3,373.0,124.3,23700.0,0.464,0.0003635,0.286,https://doi.org/10.1063/1.2181427
Tl4SnTe3,423.0,145.0,20000.0,0.448,0.0004205,0.39,https://doi.org/10.1063/1.2181427
Tl4SnTe3,473.0,160.0,18200.0,0.45,0.0004635,0.48,https://doi.org/10.1063/1.2181427
Tl4SnTe3,523.0,175.0,16400.0,0.47,0.000492,0.546,https://doi.org/10.1063/1.2181427
Tl4SnTe3,623.0,200.0,13000.0,0.49,0.000536,0.667,https://doi.org/10.1063/1.2181427
Tl4SnTe3,673.0,212.0,12450.0,0.5,0.0005524,0.74,https://doi.org/10.1063/1.2181427
Ba0.03Co4Sb12,300.0,-219.66,39900.0,5.4135,0.0019251955724400001,0.10668858810972569,https://doi.org/10.1063/1.2920210
Ba0.03Co4Sb12,400.0,-244.3,34000.0,4.753,0.00202920466,0.167,https://doi.org/10.1063/1.2920210
Ba0.03Co4Sb12,500.0,-244.14,27660.0,4.075,0.0016486560333359996,0.20228908384490793,https://doi.org/10.1063/1.2920210
Ba0.03Co4Sb12,800.0,-161.4,37234.0,3.83,0.00096994421064,0.204,https://doi.org/10.1063/1.2920210
Ba0.03Co4Sb12,700.0,-184.83,32978.0,3.729,0.0011265986868642,0.21148272480690267,https://doi.org/10.1063/1.2920210
Ba0.03Co4Sb12,600.0,-215.17,29787.0,3.714,0.0013790823655443,0.22279198150957993,https://doi.org/10.1063/1.2920210
Ba0.05Yb0.09Co4Sb12,300.0,-157.5,112400.0,2.814,0.0027882225,0.29,https://doi.org/10.1063/1.2920210
Ba0.05Yb0.09Co4Sb12,400.0,-186.0,100000.0,2.75,0.0034595999999999997,0.51,https://doi.org/10.1063/1.2920210
Ba0.05Yb0.09Co4Sb12,600.0,-225.86,82600.0,2.47,0.00421365229096,1.0235592609619433,https://doi.org/10.1063/1.2920210
Ba0.05Yb0.09Co4Sb12,800.0,-235.5,78191.0,2.59,0.0043364924077499995,1.28,https://doi.org/10.1063/1.2920210
Ba0.08Yb0.09Co4Sb12,300.0,-126.2,206600.0,2.51,0.0032904025039999997,0.38,https://doi.org/10.1063/1.2920210
Ba0.08Yb0.09Co4Sb12,400.0,-145.0,172340.0,2.53,0.0036234484999999998,0.57,https://doi.org/10.1063/1.2920210
Ba0.08Yb0.09Co4Sb12,600.0,-175.5,138000.0,2.45,0.0042504345,1.03,https://doi.org/10.1063/1.2920210
Ba0.08Yb0.09Co4Sb12,700.0,-184.0,122000.0,2.41,0.004130432,1.1997105394190868,https://doi.org/10.1063/1.2920210
Ba0.08Yb0.09Co4Sb12,800.0,-191.38,114400.0,2.466,0.00419004922336,1.3,https://doi.org/10.1063/1.2920210
Ba0.11Yb0.03Co4Sb12,300.0,-114.8,178700.0,3.203,0.002355094448,0.215,https://doi.org/10.1063/1.2920210
Ba0.11Yb0.03Co4Sb12,400.0,-136.55,150000.0,3.278,0.0027968853750000005,0.3412916870042709,https://doi.org/10.1063/1.2920210
Ba0.11Yb0.03Co4Sb12,500.0,-153.7,130800.0,3.234,0.0030899786519999993,0.4777332486085343,https://doi.org/10.1063/1.2920210
Ba0.11Yb0.03Co4Sb12,600.0,-166.9,119000.0,3.113,0.00331481759,0.634,https://doi.org/10.1063/1.2920210
Ba0.11Yb0.03Co4Sb12,700.0,-175.5,111170.0,3.038,0.0034240637925,0.78,https://doi.org/10.1063/1.2920210
Ba0.11Yb0.08Co4Sb12,300.0,-107.0,211500.0,2.38,0.0024214634999999997,0.3,https://doi.org/10.1063/1.2920210
Ba0.11Yb0.08Co4Sb12,400.0,-127.0,177300.0,2.42,0.0028596717,0.47267300826446285,https://doi.org/10.1063/1.2920210
Ba0.11Yb0.08Co4Sb12,500.0,-144.5,154000.0,2.39,0.0032155585,0.6727109832635982,https://doi.org/10.1063/1.2920210
Ba0.11Yb0.08Co4Sb12,600.0,-159.0,135100.0,2.346,0.0034154631,0.864,https://doi.org/10.1063/1.2920210
Ba0.11Yb0.08Co4Sb12,700.0,-167.93,123404.0,2.316,0.0034800526385996003,1.0518293812693091,https://doi.org/10.1063/1.2920210
Ba0.11Yb0.08Co4Sb12,800.0,-178.62,112600.0,2.32,0.00359251475544,1.2387981915310347,https://doi.org/10.1063/1.2920210
Ba0.15Yb0.01Co4Sb12,300.0,-125.1,179700.0,4.35,0.0028123067969999995,0.1939521928965517,https://doi.org/10.1063/1.2920210
Ba0.15Yb0.01Co4Sb12,400.0,-146.2,144000.0,4.04,0.0030779193599999996,0.3185,https://doi.org/10.1063/1.2920210
Ba0.15Yb0.01Co4Sb12,500.0,-165.0,127500.0,3.82,0.0034711875,0.445,https://doi.org/10.1063/1.2920210
Ba0.15Yb0.01Co4Sb12,600.0,-179.0,113000.0,3.624,0.003620633,0.5994425496688741,https://doi.org/10.1063/1.2920210
Ba0.15Yb0.01Co4Sb12,800.0,-190.34,100000.0,3.549,0.0036229315599999997,0.822,https://doi.org/10.1063/1.2920210
Ag3.4Mo9Se11,350.0,71.0,58000.0,1.26,0.000292378,0.0804,https://doi.org/10.1063/1.3579261
Ag3.4Mo9Se11,447.0,87.0,48800.0,1.225,0.0003693672,0.13478133746938775,https://doi.org/10.1063/1.3579261
Ag3.4Mo9Se11,547.0,104.4,41950.0,1.2,0.000457228152,0.2053,https://doi.org/10.1063/1.3579261
Ag3.4Mo9Se11,645.0,119.6,36750.0,1.155,0.00052567788,0.287,https://doi.org/10.1063/1.3579261
Ag3.4Mo9Se11,743.0,132.9,33250.0,1.124,0.0005872751325,0.3785,https://doi.org/10.1063/1.3579261
Ag3.5Mo9Se11,350.0,69.75,57600.0,1.22,0.0002802276,0.08039316393442622,https://doi.org/10.1063/1.3579261
Ag3.5Mo9Se11,447.0,89.6,48100.0,1.18,0.00038615449599999996,0.14628055907796605,https://doi.org/10.1063/1.3579261
Ag3.5Mo9Se11,547.0,107.6,41500.0,1.15,0.00048047703999999994,0.2265,https://doi.org/10.1063/1.3579261
Ag3.5Mo9Se11,645.0,123.7,36400.0,1.124,0.000556981516,0.3196201759964412,https://doi.org/10.1063/1.3579261
Ag3.5Mo9Se11,743.0,138.6,32300.0,1.1,0.000620481708,0.41910719003999997,https://doi.org/10.1063/1.3579261
